,temp,year,day,weekday,hour,traffic_volume
28120,275.16,2016,16,2,2,255
28121,274.47,2016,16,2,3,347
28122,274.47,2016,16,2,3,347
28123,273.78,2016,16,2,4,865
28124,273.78,2016,16,2,4,865
28125,273.84,2016,16,2,5,2792
28126,274.15,2016,16,2,6,5695
28127,273.64,2016,16,2,7,4543
28128,274.7,2016,16,2,8,5584
28129,278.07,2016,16,2,9,5112
28130,281.68,2016,16,2,10,4235
28131,284.48,2016,16,2,11,4353
28132,286.22,2016,16,2,12,4549
28133,287.75,2016,16,2,13,4463
28134,288.68,2016,16,2,14,4590
28135,288.68,2016,16,2,15,5317
28136,287.71,2016,16,2,16,6312
28137,286.95,2016,16,2,17,5844
28138,285.47,2016,16,2,18,4159
28139,284.72,2016,16,2,19,3057
28140,283.95,2016,16,2,20,2641
28141,283.76,2016,16,2,21,2223
28142,283.34,2016,16,2,22,1430
28143,283.42,2016,16,2,23,890
28144,283.42,2016,17,3,0,475
28145,283.29,2016,17,3,1,309
28146,282.89,2016,17,3,2,258
28147,282.49,2016,17,3,3,344
28148,281.89,2016,17,3,4,839
28149,281.49,2016,17,3,5,2746
28150,280.81,2016,17,3,6,5870
28151,280.41,2016,17,3,7,5819
28152,280.75,2016,17,3,8,5074
28153,281.81,2016,17,3,9,5047
28154,283.21,2016,17,3,10,4366
28155,284.34,2016,17,3,11,4649
28156,285.61,2016,17,3,12,4849
28157,286.22,2016,17,3,13,4802
28158,286.15,2016,17,3,14,5041
28159,285.82,2016,17,3,15,5705
28160,285.36,2016,17,3,16,6432
28161,284.75,2016,17,3,17,5953
28162,284.22,2016,17,3,18,4380
28163,284.16,2016,17,3,19,3151
28164,283.49,2016,17,3,20,2722
28165,282.96,2016,17,3,21,3199
28166,282.22,2016,17,3,22,3527
28167,281.96,2016,17,3,23,1267
28168,281.22,2016,18,4,0,683
28169,280.82,2016,18,4,1,389
28170,280.88,2016,18,4,2,346
28171,280.88,2016,18,4,2,346
28172,280.95,2016,18,4,3,403
28173,280.69,2016,18,4,4,833
28174,280.69,2016,18,4,4,833
28175,280.43,2016,18,4,5,2579
28176,280.43,2016,18,4,5,2579
28177,280.43,2016,18,4,6,5506
28178,280.43,2016,18,4,6,5506
28179,280.5,2016,18,4,7,5892
28180,280.5,2016,18,4,7,5892
28181,280.56,2016,18,4,8,4954
28182,280.56,2016,18,4,8,4954
28183,280.35,2016,18,4,9,4378
28184,280.35,2016,18,4,9,4378
28185,280.35,2016,18,4,9,4378
28186,279.83,2016,18,4,10,4211
28187,279.83,2016,18,4,10,4211
28188,279.83,2016,18,4,10,4211
28189,279.03,2016,18,4,11,4540
28190,279.03,2016,18,4,11,4540
28191,279.03,2016,18,4,11,4540
28192,277.16,2016,18,4,12,4658
28193,277.16,2016,18,4,12,4658
28194,277.16,2016,18,4,12,4658
28195,276.75,2016,18,4,13,4409
28196,276.75,2016,18,4,13,4409
28197,276.75,2016,18,4,13,4409
28198,275.09,2016,18,4,14,4694
28199,275.09,2016,18,4,14,4694
28200,275.09,2016,18,4,14,4694
28201,275.09,2016,18,4,14,4694
28202,275.09,2016,18,4,14,4694
28203,274.08,2016,18,4,15,4872
28204,274.08,2016,18,4,15,4872
28205,274.08,2016,18,4,15,4872
28206,274.08,2016,18,4,15,4872
28207,273.84,2016,18,4,16,5074
28208,273.84,2016,18,4,16,5074
28209,273.84,2016,18,4,16,5074
28210,273.62,2016,18,4,17,4328
28211,273.62,2016,18,4,17,4328
28212,273.62,2016,18,4,17,4328
28213,273.59,2016,18,4,18,3486
28214,273.59,2016,18,4,18,3486
28215,273.58,2016,18,4,19,2524
28216,273.58,2016,18,4,19,2524
28217,273.28,2016,18,4,20,2027
28218,273.28,2016,18,4,20,2027
28219,273.47,2016,18,4,21,2160
28220,273.47,2016,18,4,21,2160
28221,273.15,2016,18,4,22,2012
28222,273.02,2016,18,4,23,1356
28223,273.02,2016,18,4,23,1356
28224,272.96,2016,19,5,0,889
28225,272.58,2016,19,5,1,642
28226,272.62,2016,19,5,2,594
28227,272.71,2016,19,5,3,505
28228,272.62,2016,19,5,4,562
28229,272.28,2016,19,5,5,910
28230,272.09,2016,19,5,6,1442
28231,271.53,2016,19,5,7,2173
28232,271.49,2016,19,5,8,3112
28233,270.9,2016,19,5,9,3500
28234,271.15,2016,19,5,10,3831
28235,271.21,2016,19,5,11,4285
28236,271.48,2016,19,5,12,4389
28237,271.62,2016,19,5,13,4332
28238,271.75,2016,19,5,14,4077
28239,271.78,2016,19,5,15,4082
28240,271.4,2016,19,5,16,3834
28241,270.75,2016,19,5,17,3810
28242,270.29,2016,19,5,18,3704
28243,269.78,2016,19,5,19,3088
28244,268.97,2016,19,5,20,2485
28245,268.28,2016,19,5,21,2795
28246,267.76,2016,19,5,22,4094
28247,267.16,2016,19,5,23,1913
28248,267.69,2016,20,6,0,889
28249,268.28,2016,20,6,1,642
28250,268.15,2016,20,6,2,594
28251,268.55,2016,20,6,3,505
28252,268.82,2016,20,6,4,562
28253,268.82,2016,20,6,5,793
28254,268.72,2016,20,6,6,1193
28255,269.08,2016,20,6,7,1743
28256,269.21,2016,20,6,8,2089
28257,269.48,2016,20,6,9,3053
28258,269.88,2016,20,6,10,4215
28259,270.27,2016,20,6,11,3706
28260,270.65,2016,20,6,12,3709
28261,270.96,2016,20,6,13,3488
28262,271.27,2016,20,6,14,3532
28263,272.02,2016,20,6,15,3613
28264,271.79,2016,20,6,16,3946
28265,270.59,2016,20,6,17,3654
28266,270.22,2016,20,6,18,3114
28267,269.69,2016,20,6,19,2516
28268,269.15,2016,20,6,20,2070
28269,269.15,2016,20,6,21,1675
28270,269.09,2016,20,6,22,1299
28271,268.03,2016,20,6,23,956
28272,268.72,2016,21,0,0,539
28273,268.68,2016,21,0,1,354
28274,268.55,2016,21,0,2,256
28275,268.35,2016,21,0,3,302
28276,267.88,2016,21,0,4,786
28277,267.72,2016,21,0,5,2587
28278,267.58,2016,21,0,6,5485
28279,267.58,2016,21,0,7,6104
28280,267.42,2016,21,0,8,5277
28281,269.02,2016,21,0,9,4577
28282,270.9,2016,21,0,10,4269
28283,273.21,2016,21,0,11,4304
28284,274.34,2016,21,0,12,4331
28285,274.72,2016,21,0,13,4391
28286,276.02,2016,21,0,14,4776
28287,276.22,2016,21,0,15,5174
28288,275.89,2016,21,0,16,6292
28289,274.96,2016,21,0,17,5659
28290,274.3,2016,21,0,18,3937
28291,273.82,2016,21,0,19,2709
28292,273.69,2016,21,0,20,2205
28293,273.44,2016,21,0,21,1899
28294,273.22,2016,21,0,22,1297
28295,273.48,2016,21,0,23,866
28296,273.59,2016,22,1,0,460
28297,273.59,2016,22,1,1,325
28298,273.71,2016,22,1,2,256
28299,273.71,2016,22,1,3,340
28300,273.84,2016,22,1,4,815
28301,274.09,2016,22,1,5,2696
28302,274.34,2016,22,1,6,5654
28303,274.08,2016,22,1,7,5605
28304,273.9,2016,22,1,8,5034
28305,273.9,2016,22,1,8,5034
28306,273.81,2016,22,1,9,4607
28307,273.81,2016,22,1,9,4607
28308,273.81,2016,22,1,9,4607
28309,274.15,2016,22,1,10,4070
28310,274.15,2016,22,1,10,4070
28311,274.15,2016,22,1,10,4070
28312,274.21,2016,22,1,11,4317
28313,274.21,2016,22,1,11,4317
28314,274.21,2016,22,1,12,4593
28315,274.21,2016,22,1,12,4593
28316,274.4,2016,22,1,13,4459
28317,274.4,2016,22,1,13,4459
28318,274.4,2016,22,1,14,4556
28319,274.4,2016,22,1,14,4556
28320,274.28,2016,22,1,15,4686
28321,274.28,2016,22,1,15,4686
28322,274.28,2016,22,1,15,4686
28323,274.28,2016,22,1,15,4686
28324,274.15,2016,22,1,16,5266
28325,274.15,2016,22,1,16,5266
28326,274.15,2016,22,1,16,5266
28327,274.15,2016,22,1,16,5266
28328,274.15,2016,22,1,17,4762
28329,274.15,2016,22,1,17,4762
28330,274.22,2016,22,1,18,3189
28331,274.22,2016,22,1,18,3189
28332,274.22,2016,22,1,19,2289
28333,274.22,2016,22,1,19,2289
28334,274.22,2016,22,1,19,2289
28335,274.02,2016,22,1,20,2010
28336,274.02,2016,22,1,20,2010
28337,274.02,2016,22,1,20,2010
28338,274.02,2016,22,1,20,2010
28339,273.88,2016,22,1,21,1815
28340,273.88,2016,22,1,21,1815
28341,273.88,2016,22,1,21,1815
28342,273.95,2016,22,1,22,1232
28343,273.95,2016,22,1,22,1232
28344,273.95,2016,22,1,23,903
28345,273.95,2016,22,1,23,903
28346,273.95,2016,22,1,23,903
28347,273.95,2016,22,1,23,903
28348,273.95,2016,23,2,0,490
28349,273.95,2016,23,2,0,490
28350,274.02,2016,23,2,1,321
28351,274.02,2016,23,2,1,321
28352,274.08,2016,23,2,2,257
28353,274.08,2016,23,2,2,257
28354,274.08,2016,23,2,2,257
28355,273.95,2016,23,2,3,378
28356,273.95,2016,23,2,3,378
28357,273.95,2016,23,2,3,378
28358,273.95,2016,23,2,3,378
28359,274.02,2016,23,2,4,867
28360,274.02,2016,23,2,4,867
28361,274.02,2016,23,2,4,867
28362,273.88,2016,23,2,5,2584
28363,273.88,2016,23,2,5,2584
28364,273.88,2016,23,2,5,2584
28365,273.95,2016,23,2,6,4787
28366,273.95,2016,23,2,6,4787
28367,273.95,2016,23,2,6,4787
28368,273.95,2016,23,2,7,4724
28369,273.95,2016,23,2,7,4724
28370,273.95,2016,23,2,7,4724
28371,273.95,2016,23,2,7,4724
28372,274.15,2016,23,2,8,4219
28373,274.15,2016,23,2,8,4219
28374,274.15,2016,23,2,8,4219
28375,274.15,2016,23,2,9,4056
28376,274.15,2016,23,2,9,4056
28377,274.15,2016,23,2,9,4056
28378,274.09,2016,23,2,10,3901
28379,274.09,2016,23,2,10,3901
28380,274.15,2016,23,2,11,4262
28381,274.15,2016,23,2,11,4262
28382,274.15,2016,23,2,11,4262
28383,274.52,2016,23,2,12,4562
28384,274.52,2016,23,2,12,4562
28385,274.52,2016,23,2,12,4562
28386,274.52,2016,23,2,12,4562
28387,274.59,2016,23,2,13,4613
28388,274.9,2016,23,2,14,5065
28389,274.9,2016,23,2,14,5065
28390,274.82,2016,23,2,15,5279
28391,274.84,2016,23,2,16,5225
28392,274.78,2016,23,2,17,4381
28393,274.78,2016,23,2,18,3575
28394,274.71,2016,23,2,19,2730
28395,274.71,2016,23,2,20,3305
28396,274.48,2016,23,2,21,3155
28397,274.55,2016,23,2,22,1918
28398,274.34,2016,23,2,23,1331
28399,274.34,2016,24,3,0,763
28400,274.27,2016,24,3,1,500
28401,274.21,2016,24,3,2,356
28402,274.21,2016,24,3,3,262
28403,274.15,2016,24,3,4,316
28404,274.09,2016,24,3,5,478
28405,274.24,2016,24,3,8,1452
28406,274.02,2016,24,3,9,1818
28407,274.02,2016,24,3,9,1818
28408,274.28,2016,24,3,10,2243
28409,274.9,2016,24,3,11,2599
28410,275.02,2016,24,3,12,2833
28411,275.22,2016,24,3,13,2821
28412,275.21,2016,24,3,14,2931
28413,275.34,2016,24,3,15,2915
28414,275.34,2016,24,3,15,2915
28415,275.34,2016,24,3,15,2915
28416,275.34,2016,24,3,15,2915
28417,275.21,2016,24,3,16,2933
28418,275.21,2016,24,3,16,2933
28419,275.21,2016,24,3,16,2933
28420,275.15,2016,24,3,17,2825
28421,275.15,2016,24,3,17,2825
28422,274.62,2016,24,3,18,2769
28423,274.62,2016,24,3,18,2769
28424,274.62,2016,24,3,18,2769
28425,274.62,2016,24,3,18,2769
28426,274.28,2016,24,3,19,2940
28427,274.28,2016,24,3,19,2940
28428,274.28,2016,24,3,19,2940
28429,274.28,2016,24,3,19,2940
28430,274.15,2016,24,3,20,2782
28431,274.15,2016,24,3,20,2782
28432,274.15,2016,24,3,20,2782
28433,273.96,2016,24,3,21,2373
28434,273.96,2016,24,3,21,2373
28435,273.96,2016,24,3,21,2373
28436,273.9,2016,24,3,22,1752
28437,273.9,2016,24,3,22,1752
28438,273.9,2016,24,3,22,1752
28439,273.88,2016,24,3,23,1175
28440,273.88,2016,24,3,23,1175
28441,274.02,2016,25,4,0,849
28442,274.02,2016,25,4,0,849
28443,274.08,2016,25,4,1,582
28444,274.08,2016,25,4,1,582
28445,274.09,2016,25,4,2,474
28446,274.09,2016,25,4,2,474
28447,274.09,2016,25,4,3,332
28448,274.09,2016,25,4,3,332
28449,274.02,2016,25,4,4,300
28450,274.02,2016,25,4,4,300
28451,274.09,2016,25,4,5,536
28452,274.09,2016,25,4,6,973
28453,274.08,2016,25,4,7,1396
28454,274.03,2016,25,4,8,2024
28455,274.09,2016,25,4,9,2817
28456,274.62,2016,25,4,10,3076
28457,274.96,2016,25,4,11,3427
28458,275.15,2016,25,4,12,3958
28459,275.79,2016,25,4,13,3908
28460,275.4,2016,25,4,14,4155
28461,275.34,2016,25,4,15,4224
28462,275.09,2016,25,4,16,3855
28463,275.02,2016,25,4,17,4667
28464,274.88,2016,25,4,18,4074
28465,274.48,2016,25,4,19,2833
28466,274.01,2016,25,4,20,2269
28467,273.15,2016,25,4,21,2288
28468,273.21,2016,25,4,22,2069
28469,273.42,2016,25,4,23,1358
28470,273.42,2016,25,4,23,1358
28471,273.02,2016,26,5,0,849
28472,273.02,2016,26,5,0,849
28473,272.49,2016,26,5,1,582
28474,272.49,2016,26,5,1,582
28475,271.65,2016,26,5,2,474
28476,271.65,2016,26,5,2,474
28477,271.71,2016,26,5,3,332
28478,271.71,2016,26,5,3,332
28479,271.78,2016,26,5,4,300
28480,271.78,2016,26,5,4,300
28481,272.08,2016,26,5,5,497
28482,272.08,2016,26,5,5,497
28483,272.02,2016,26,5,6,904
28484,272.02,2016,26,5,6,904
28485,272.29,2016,26,5,7,1298
28486,272.29,2016,26,5,7,1298
28487,272.55,2016,26,5,8,1883
28488,272.55,2016,26,5,8,1883
28489,273.15,2016,26,5,9,2411
28490,273.15,2016,26,5,9,2411
28491,274.02,2016,26,5,10,3025
28492,275.68,2016,26,5,11,3539
28493,277.15,2016,26,5,12,3876
28494,278.49,2016,26,5,13,3859
28495,279.22,2016,26,5,14,4018
28496,279.68,2016,26,5,15,3995
28497,279.42,2016,26,5,16,3971
28498,277.97,2016,26,5,17,3905
28499,275.72,2016,26,5,18,3716
28500,274.09,2016,26,5,19,3030
28501,273.09,2016,26,5,20,2548
28502,273.09,2016,26,5,20,2548
28503,272.95,2016,26,5,21,2367
28504,272.95,2016,26,5,21,2367
28505,272.49,2016,26,5,22,2301
28506,272.49,2016,26,5,22,2301
28507,272.22,2016,26,5,23,1574
28508,272.22,2016,26,5,23,1574
28509,271.88,2016,27,6,0,969
28510,271.88,2016,27,6,0,969
28511,271.68,2016,27,6,1,697
28512,271.68,2016,27,6,1,697
28513,271.34,2016,27,6,2,529
28514,271.34,2016,27,6,2,529
28515,271.01,2016,27,6,3,307
28516,271.01,2016,27,6,3,307
28517,271.01,2016,27,6,3,307
28518,271.08,2016,27,6,4,300
28519,271.08,2016,27,6,4,300
28520,271.08,2016,27,6,4,300
28521,271.28,2016,27,6,5,469
28522,271.28,2016,27,6,5,469
28523,271.28,2016,27,6,5,469
28524,271.15,2016,27,6,6,862
28525,271.15,2016,27,6,6,862
28526,271.15,2016,27,6,6,862
28527,271.21,2016,27,6,7,1243
28528,271.21,2016,27,6,7,1243
28529,271.21,2016,27,6,7,1243
28530,271.75,2016,27,6,8,1808
28531,271.75,2016,27,6,8,1808
28532,271.75,2016,27,6,8,1808
28533,272.21,2016,27,6,9,2318
28534,272.21,2016,27,6,9,2318
28535,272.21,2016,27,6,9,2318
28536,272.95,2016,27,6,10,2911
28537,272.95,2016,27,6,10,2911
28538,273.95,2016,27,6,11,3215
28539,273.95,2016,27,6,11,3215
28540,275.02,2016,27,6,12,3908
28541,275.02,2016,27,6,12,3908
28542,275.02,2016,27,6,13,4207
28543,275.02,2016,27,6,13,4207
28544,275.55,2016,27,6,14,4511
28545,275.55,2016,27,6,14,4511
28546,276.22,2016,27,6,15,4543
28547,276.75,2016,27,6,16,4476
28548,277.01,2016,27,6,17,3967
28549,277.82,2016,27,6,18,3732
28550,277.82,2016,27,6,18,3732
28551,278.02,2016,27,6,19,3184
28552,278.02,2016,27,6,19,3184
28553,278.02,2016,27,6,19,3184
28554,278.29,2016,27,6,20,2759
28555,278.29,2016,27,6,20,2759
28556,278.49,2016,27,6,21,2045
28557,278.49,2016,27,6,21,2045
28558,278.49,2016,27,6,21,2045
28559,279.02,2016,27,6,22,1376
28560,279.02,2016,27,6,22,1376
28561,279.48,2016,27,6,23,858
28562,279.48,2016,27,6,23,858
28563,279.48,2016,27,6,23,858
28564,279.75,2016,28,0,0,454
28565,279.75,2016,28,0,0,454
28566,279.75,2016,28,0,0,454
28567,280.02,2016,28,0,1,304
28568,280.02,2016,28,0,1,304
28569,280.02,2016,28,0,1,304
28570,280.02,2016,28,0,1,304
28571,280.15,2016,28,0,2,240
28572,280.15,2016,28,0,2,240
28573,280.15,2016,28,0,2,240
28574,280.62,2016,28,0,3,298
28575,280.62,2016,28,0,3,298
28576,280.62,2016,28,0,3,298
28577,281.35,2016,28,0,4,804
28578,281.35,2016,28,0,4,804
28579,281.35,2016,28,0,4,804
28580,281.95,2016,28,0,5,2609
28581,281.95,2016,28,0,5,2609
28582,281.95,2016,28,0,5,2609
28583,282.35,2016,28,0,6,5375
28584,282.35,2016,28,0,6,5375
28585,282.35,2016,28,0,6,5375
28586,283.02,2016,28,0,7,6201
28587,283.02,2016,28,0,7,6201
28588,283.35,2016,28,0,8,5279
28589,283.82,2016,28,0,9,4477
28590,283.82,2016,28,0,9,4477
28591,284.02,2016,28,0,10,4052
28592,284.02,2016,28,0,10,4052
28593,283.21,2016,28,0,11,3832
28594,283.21,2016,28,0,11,3832
28595,282.82,2016,28,0,12,3956
28596,282.82,2016,28,0,12,3956
28597,283.02,2016,28,0,13,4083
28598,283.02,2016,28,0,13,4083
28599,283.02,2016,28,0,13,4083
28600,282.62,2016,28,0,14,4408
28601,282.75,2016,28,0,15,4966
28602,282.75,2016,28,0,15,4966
28603,282.22,2016,28,0,16,5857
28604,282.22,2016,28,0,16,5857
28605,281.69,2016,28,0,17,5339
28606,281.69,2016,28,0,17,5339
28607,280.78,2016,28,0,18,3798
28608,280.78,2016,28,0,18,3798
28609,280.78,2016,28,0,18,3798
28610,279.84,2016,28,0,19,2563
28611,278.95,2016,28,0,20,2016
28612,278.15,2016,28,0,21,1811
28613,276.88,2016,28,0,22,1263
28614,276.15,2016,28,0,23,826
28615,276.35,2016,29,1,0,464
28616,275.95,2016,29,1,1,323
28617,275.95,2016,29,1,1,323
28618,275.46,2016,29,1,2,233
28619,275.46,2016,29,1,2,233
28620,275.46,2016,29,1,2,233
28621,275.21,2016,29,1,3,326
28622,275.21,2016,29,1,3,326
28623,275.21,2016,29,1,3,326
28624,274.95,2016,29,1,4,868
28625,274.95,2016,29,1,4,868
28626,275.02,2016,29,1,5,2706
28627,275.02,2016,29,1,5,2706
28628,275.02,2016,29,1,5,2706
28629,274.88,2016,29,1,6,5552
28630,274.88,2016,29,1,6,5552
28631,274.88,2016,29,1,6,5552
28632,275.02,2016,29,1,7,6314
28633,275.02,2016,29,1,7,6314
28634,274.95,2016,29,1,8,5353
28635,274.95,2016,29,1,9,4877
28636,274.95,2016,29,1,10,4175
28637,275.34,2016,29,1,11,4297
28638,275.82,2016,29,1,12,4533
28639,275.88,2016,29,1,13,4418
28640,275.95,2016,29,1,14,4737
28641,275.95,2016,29,1,15,5359
28642,275.84,2016,29,1,16,6057
28643,275.88,2016,29,1,17,5535
28644,275.75,2016,29,1,18,4017
28645,275.82,2016,29,1,19,2807
28646,275.82,2016,29,1,19,2807
28647,275.82,2016,29,1,20,2267
28648,275.87,2016,29,1,21,2211
28649,275.87,2016,29,1,21,2211
28650,275.52,2016,29,1,22,1367
28651,275.52,2016,29,1,22,1367
28652,275.28,2016,29,1,23,804
28653,275.28,2016,29,1,23,804
28654,275.02,2016,30,2,0,499
28655,275.02,2016,30,2,0,499
28656,275.21,2016,30,2,1,352
28657,275.21,2016,30,2,1,352
28658,275.21,2016,30,2,1,352
28659,275.21,2016,30,2,1,352
28660,275.15,2016,30,2,2,274
28661,275.15,2016,30,2,2,274
28662,275.15,2016,30,2,2,274
28663,275.15,2016,30,2,2,274
28664,275.15,2016,30,2,3,309
28665,275.15,2016,30,2,3,309
28666,275.15,2016,30,2,3,309
28667,274.82,2016,30,2,4,868
28668,274.82,2016,30,2,4,868
28669,274.82,2016,30,2,4,868
28670,274.82,2016,30,2,5,2661
28671,274.82,2016,30,2,5,2661
28672,274.82,2016,30,2,5,2661
28673,274.82,2016,30,2,6,5425
28674,274.82,2016,30,2,6,5425
28675,274.82,2016,30,2,6,5425
28676,274.82,2016,30,2,6,5425
28677,274.82,2016,30,2,7,5610
28678,274.82,2016,30,2,7,5610
28679,274.95,2016,30,2,8,5681
28680,274.95,2016,30,2,8,5681
28681,274.95,2016,30,2,8,5681
28682,275.34,2016,30,2,9,4853
28683,275.34,2016,30,2,9,4853
28684,275.52,2016,30,2,10,4133
28685,275.52,2016,30,2,10,4133
28686,275.52,2016,30,2,10,4133
28687,275.9,2016,30,2,11,4241
28688,275.9,2016,30,2,11,4241
28689,275.9,2016,30,2,11,4241
28690,276.4,2016,30,2,12,4520
28691,276.4,2016,30,2,12,4520
28692,276.62,2016,30,2,13,4546
28693,276.62,2016,30,2,13,4546
28694,276.48,2016,30,2,14,4704
28695,276.48,2016,30,2,14,4704
28696,276.27,2016,30,2,15,5283
28697,276.27,2016,30,2,15,5283
28698,275.96,2016,30,2,16,5949
28699,275.96,2016,30,2,16,5949
28700,275.81,2016,30,2,17,5635
28701,275.81,2016,30,2,17,5635
28702,275.82,2016,30,2,18,4232
28703,275.82,2016,30,2,18,4232
28704,275.77,2016,30,2,19,2980
28705,275.77,2016,30,2,19,2980
28706,275.59,2016,30,2,20,2407
28707,275.59,2016,30,2,20,2407
28708,275.62,2016,30,2,21,2227
28709,275.62,2016,30,2,21,2227
28710,275.68,2016,30,2,22,1476
28711,275.68,2016,30,2,22,1476
28712,275.62,2016,30,2,23,971
28713,275.62,2016,30,2,23,971
28714,275.62,2016,30,2,23,971
28715,275.4,2016,1,3,0,555
28716,275.4,2016,1,3,0,555
28717,275.28,2016,1,3,1,319
28718,275.28,2016,1,3,1,319
28719,275.03,2016,1,3,2,257
28720,275.03,2016,1,3,2,257
28721,274.88,2016,1,3,3,344
28722,274.84,2016,1,3,4,852
28723,274.84,2016,1,3,5,2693
28724,274.84,2016,1,3,5,2693
28725,274.84,2016,1,3,6,5603
28726,274.71,2016,1,3,7,6364
28727,274.84,2016,1,3,8,5492
28728,275.29,2016,1,3,9,4882
28729,275.34,2016,1,3,10,4381
28730,275.79,2016,1,3,11,4477
28731,275.78,2016,1,3,12,4743
28732,275.95,2016,1,3,13,4762
28733,276.02,2016,1,3,14,5083
28734,276.02,2016,1,3,14,5083
28735,275.88,2016,1,3,15,5823
28736,275.75,2016,1,3,16,6484
28737,275.42,2016,1,3,17,6109
28738,275.15,2016,1,3,18,4331
28739,274.9,2016,1,3,19,2943
28740,274.65,2016,1,3,20,2419
28741,273.96,2016,1,3,21,2783
28742,273.9,2016,1,3,22,1845
28743,273.52,2016,1,3,23,1091
28744,273.35,2016,2,4,0,689
28745,273.09,2016,2,4,1,405
28746,273.09,2016,2,4,2,321
28747,272.55,2016,2,4,3,384
28748,272.55,2016,2,4,4,780
28749,272.68,2016,2,4,5,2438
28750,272.55,2016,2,4,6,5358
28751,272.55,2016,2,4,7,6181
28752,272.62,2016,2,4,8,5660
28753,272.88,2016,2,4,9,5119
28754,273.09,2016,2,4,11,5050
28755,273.34,2016,2,4,11,5050
28756,273.34,2016,2,4,12,5548
28757,273.34,2016,2,4,13,5518
28758,273.34,2016,2,4,14,5608
28759,273.35,2016,2,4,15,6020
28760,273.03,2016,2,4,16,6594
28761,272.72,2016,2,4,17,6199
28762,272.79,2016,2,4,18,4893
28763,272.46,2016,2,4,19,3916
28764,272.28,2016,2,4,20,3172
28765,272.35,2016,2,4,21,3294
28766,272.21,2016,2,4,22,2541
28767,272.21,2016,2,4,23,1853
28768,272.03,2016,3,5,0,1208
28769,271.88,2016,3,5,1,708
28770,271.78,2016,3,5,2,538
28771,271.9,2016,3,5,3,402
28772,271.82,2016,3,5,4,408
28773,271.68,2016,3,5,5,641
28774,271.62,2016,3,5,6,1244
28775,271.62,2016,3,5,7,1954
28776,271.55,2016,3,5,8,3002
28777,271.62,2016,3,5,9,3716
28778,271.62,2016,3,5,9,3716
28779,271.68,2016,3,5,10,4166
28780,272.09,2016,3,5,11,4726
28781,272.42,2016,3,5,12,5017
28782,272.72,2016,3,5,13,5518
28783,273.21,2016,3,5,14,5175
28784,273.21,2016,3,5,15,5121
28785,273.02,2016,3,5,16,4963
28786,272.59,2016,3,5,17,5347
28787,272.4,2016,3,5,18,4412
28788,272.58,2016,3,5,19,3423
28789,272.59,2016,3,5,20,2828
28790,272.65,2016,3,5,21,3341
28791,272.96,2016,3,5,22,2573
28792,273.02,2016,3,5,23,1930
28793,272.46,2016,4,6,1,731
28794,272.46,2016,4,6,1,731
28795,272.59,2016,4,6,2,491
28796,272.59,2016,4,6,2,491
28797,272.62,2016,4,6,3,296
28798,272.62,2016,4,6,3,296
28799,273.09,2016,4,6,4,336
28800,273.09,2016,4,6,4,336
28801,273.15,2016,4,6,5,388
28802,273.15,2016,4,6,5,388
28803,273.21,2016,4,6,6,739
28804,273.21,2016,4,6,6,739
28805,273.4,2016,4,6,7,1057
28806,273.4,2016,4,6,7,1057
28807,273.75,2016,4,6,9,2334
28808,273.75,2016,4,6,9,2334
28809,273.77,2016,4,6,9,2334
28810,273.77,2016,4,6,9,2334
28811,274.15,2016,4,6,11,3520
28812,274.55,2016,4,6,12,3960
28813,274.75,2016,4,6,13,4291
28814,274.88,2016,4,6,13,4291
28815,275.02,2016,4,6,14,4147
28816,275.28,2016,4,6,15,4502
28817,275.28,2016,4,6,15,4502
28818,275.28,2016,4,6,15,4502
28819,275.15,2016,4,6,16,4242
28820,275.15,2016,4,6,16,4242
28821,275.21,2016,4,6,17,4034
28822,275.21,2016,4,6,17,4034
28823,275.09,2016,4,6,18,3158
28824,275.09,2016,4,6,18,3158
28825,275.09,2016,4,6,18,3158
28826,275.21,2016,4,6,19,3125
28827,275.34,2016,4,6,20,2234
28828,274.84,2016,4,6,21,1952
28829,274.84,2016,4,6,22,1351
28830,274.55,2016,4,6,23,884
28831,273.88,2016,5,0,0,518
28832,273.42,2016,5,0,1,318
28833,272.15,2016,5,0,2,261
28834,271.95,2016,5,0,3,304
28835,271.42,2016,5,0,4,798
28836,271.42,2016,5,0,4,798
28837,270.14,2016,5,0,5,2663
28838,270.14,2016,5,0,5,2663
28839,270.51,2016,5,0,6,5573
28840,270.51,2016,5,0,6,5573
28841,271.07,2016,5,0,7,6077
28842,271.07,2016,5,0,7,6077
28843,271.35,2016,5,0,8,5957
28844,271.35,2016,5,0,8,5957
28845,272.79,2016,5,0,9,5018
28846,273.79,2016,5,0,10,4621
28847,274.68,2016,5,0,11,4522
28848,275.59,2016,5,0,13,4722
28849,275.84,2016,5,0,14,5052
28850,275.84,2016,5,0,14,5052
28851,276.21,2016,5,0,15,5586
28852,276.35,2016,5,0,16,6338
28853,276.48,2016,5,0,16,6338
28854,276.42,2016,5,0,17,5955
28855,276.22,2016,5,0,18,4323
28856,276.28,2016,5,0,19,3142
28857,276.02,2016,5,0,20,2540
28858,276.33,2016,5,0,21,2122
28859,276.58,2016,5,0,22,1859
28860,276.4,2016,5,0,23,2345
28861,276.41,2016,6,1,0,597
28862,275.22,2016,6,1,1,427
28863,273.97,2016,6,1,2,284
28864,273.75,2016,6,1,3,370
28865,273.02,2016,6,1,4,890
